transaction_id,date,product_id,quantity,unit_price,total_amount,customer_id
16328,2025-10-07,1,23,29.99,689.77,CUST-9428
16329,2025-10-07,10,12,4.99,59.88,CUST-8168
16330,2025-10-07,5,18,79.99,1439.82,CUST-9386
16331,2025-10-07,28,9,6.99,62.91,CUST-7765
16332,2025-10-07,11,14,12.99,181.86,CUST-3383
16333,2025-10-07,17,5,299.99,1499.95,CUST-9051
16334,2025-10-07,16,19,34.99,664.81,CUST-2568
16335,2025-10-07,17,5,299.99,1499.95,CUST-9611
16336,2025-10-07,24,14,9.99,139.86,CUST-2344
16337,2025-10-07,11,13,12.99,168.87,CUST-6431
16338,2025-10-07,2,23,89.99,2069.77,CUST-1581
16339,2025-10-07,10,5,4.99,24.95,CUST-7468
16340,2025-10-07,18,5,499.99,2499.95,CUST-3972
16341,2025-10-07,1,12,29.99,359.88,CUST-2882
16342,2025-10-07,26,12,12.99,155.88,CUST-7076
16343,2025-10-07,4,13,49.99,649.87,CUST-5506
16344,2025-10-07,3,9,12.99,116.91,CUST-7983
16345,2025-10-07,27,9,8.99,80.91,CUST-5602
16346,2025-10-07,22,3,199.99,599.97,CUST-8682
16347,2025-10-07,23,18,99.99,1799.82,CUST-4376
16348,2025-10-07,25,5,199.99,999.95,CUST-7847
16349,2025-10-07,5,14,79.99,1119.86,CUST-5690
16350,2025-10-07,8,18,119.99,2159.82,CUST-6941
16351,2025-10-07,11,22,12.99,285.78,CUST-5043
16352,2025-10-07,26,9,12.99,116.91,CUST-4243
16353,2025-10-07,26,8,12.99,103.92,CUST-7351
16354,2025-10-07,16,12,34.99,419.88,CUST-1805
16355,2025-10-07,14,10,14.99,149.9,CUST-2952
16356,2025-10-07,9,10,24.99,249.9,CUST-1131
16357,2025-10-07,16,12,34.99,419.88,CUST-4322
16358,2025-10-07,17,5,299.99,1499.95,CUST-1202
16359,2025-10-07,18,3,499.99,1499.97,CUST-4445
16360,2025-10-07,17,4,299.99,1199.96,CUST-5363
16361,2025-10-07,9,19,24.99,474.81,CUST-7809
16362,2025-10-07,19,5,89.99,449.95,CUST-8463
16363,2025-10-07,5,31,79.99,2479.69,CUST-3110
16364,2025-10-07,10,14,4.99,69.86,CUST-3464
16365,2025-10-08,3,9,12.99,116.91,CUST-2405
16366,2025-10-08,2,18,89.99,1619.82,CUST-2512
16367,2025-10-08,15,8,9.99,79.92,CUST-4402
16368,2025-10-08,13,32,19.99,639.68,CUST-7396
16369,2025-10-08,10,7,4.99,34.93,CUST-9808
16370,2025-10-08,5,30,79.99,2399.7,CUST-5300
16371,2025-10-08,21,6,149.99,899.94,CUST-2338
16372,2025-10-08,20,7,29.99,209.93,CUST-5528
16373,2025-10-08,19,6,89.99,539.94,CUST-3342
16374,2025-10-08,16,19,34.99,664.81,CUST-5149
16375,2025-10-08,4,14,49.99,699.86,CUST-6577
16376,2025-10-08,25,4,199.99,799.96,CUST-9115
16377,2025-10-08,17,2,299.99,599.98,CUST-3166
16378,2025-10-08,21,2,149.99,299.98,CUST-8157
16379,2025-10-08,13,28,19.99,559.72,CUST-9458
16380,2025-10-08,18,5,499.99,2499.95,CUST-1371
16381,2025-10-08,13,23,19.99,459.77,CUST-2148
16382,2025-10-08,21,7,149.99,1049.93,CUST-7875
16383,2025-10-09,7,7,299.99,2099.93,CUST-7400
16384,2025-10-09,24,16,9.99,159.84,CUST-1972
16385,2025-10-09,16,25,34.99,874.75,CUST-3561
16386,2025-10-09,1,28,29.99,839.72,CUST-9175
16387,2025-10-09,17,2,299.99,599.98,CUST-3898
16388,2025-10-09,12,22,8.99,197.78,CUST-9520
16389,2025-10-09,16,25,34.99,874.75,CUST-7598
16390,2025-10-09,27,7,8.99,62.93,CUST-1756
16391,2025-10-09,14,13,14.99,194.87,CUST-1536
16392,2025-10-09,11,15,12.99,194.85,CUST-6639
16393,2025-10-09,3,19,12.99,246.81,CUST-6532
16394,2025-10-09,11,18,12.99,233.82,CUST-7684
16395,2025-10-09,3,14,12.99,181.86,CUST-7422
16396,2025-10-09,9,14,24.99,349.86,CUST-7467
16397,2025-10-09,13,24,19.99,479.76,CUST-2221
16398,2025-10-09,16,22,34.99,769.78,CUST-5270
16399,2025-10-09,2,9,89.99,809.91,CUST-6947
16400,2025-10-09,15,11,9.99,109.89,CUST-5082
16401,2025-10-09,26,20,12.99,259.8,CUST-9969
16402,2025-10-09,12,37,8.99,332.63,CUST-5253
16403,2025-10-09,3,19,12.99,246.81,CUST-8789
16404,2025-10-09,26,19,12.99,246.81,CUST-7832
16405,2025-10-09,22,3,199.99,599.97,CUST-4896
16406,2025-10-09,19,4,89.99,359.96,CUST-6619
16407,2025-10-09,23,16,99.99,1599.84,CUST-7222
16408,2025-10-09,19,4,89.99,359.96,CUST-4171
16409,2025-10-09,25,5,199.99,999.95,CUST-6992
16410,2025-10-09,27,10,8.99,89.9,CUST-9983
16411,2025-10-09,24,17,9.99,169.83,CUST-4040
16412,2025-10-09,15,7,9.99,69.93,CUST-8947
16413,2025-10-09,26,14,12.99,181.86,CUST-5902
16414,2025-10-09,8,25,119.99,2999.75,CUST-9209
16415,2025-10-09,12,21,8.99,188.79,CUST-4735
16416,2025-10-09,7,11,299.99,3299.89,CUST-5384
16417,2025-10-09,10,11,4.99,54.89,CUST-9638
16418,2025-10-09,9,10,24.99,249.9,CUST-6930
16419,2025-10-09,4,10,49.99,499.9,CUST-1203
16420,2025-10-09,16,14,34.99,489.86,CUST-3915
16421,2025-10-09,16,18,34.99,629.82,CUST-8580
16422,2025-10-09,3,19,12.99,246.81,CUST-6867
16423,2025-10-09,2,8,89.99,719.92,CUST-8900
16424,2025-10-09,18,2,499.99,999.98,CUST-8807
16425,2025-10-10,11,13,12.99,168.87,CUST-2128
16426,2025-10-10,10,6,4.99,29.94,CUST-9550
16427,2025-10-10,27,13,8.99,116.87,CUST-1034
16428,2025-10-10,8,29,119.99,3479.71,CUST-9160
16429,2025-10-10,7,16,299.99,4799.84,CUST-3433
16430,2025-10-10,5,15,79.99,1199.85,CUST-9001
16431,2025-10-10,16,17,34.99,594.83,CUST-6245
16432,2025-10-10,6,25,129.99,3249.75,CUST-8633
16433,2025-10-10,15,8,9.99,79.92,CUST-7092
16434,2025-10-10,13,17,19.99,339.83,CUST-2955
16435,2025-10-10,21,6,149.99,899.94,CUST-9404
16436,2025-10-10,17,4,299.99,1199.96,CUST-5040
16437,2025-10-10,22,3,199.99,599.97,CUST-9008
16438,2025-10-10,2,8,89.99,719.92,CUST-5316
16439,2025-10-10,21,5,149.99,749.95,CUST-6438
16440,2025-10-10,17,5,299.99,1499.95,CUST-4406
16441,2025-10-10,19,5,89.99,449.95,CUST-5984
16442,2025-10-10,5,40,79.99,3199.6,CUST-7688
16443,2025-10-10,26,11,12.99,142.89,CUST-9098
16444,2025-10-10,27,14,8.99,125.86,CUST-2536
16445,2025-10-10,20,4,29.99,119.96,CUST-5876
16446,2025-10-10,21,6,149.99,899.94,CUST-2640
16447,2025-10-10,20,4,29.99,119.96,CUST-5319
16448,2025-10-10,4,11,49.99,549.89,CUST-8556
16449,2025-10-10,12,36,8.99,323.64,CUST-9970
16450,2025-10-10,24,15,9.99,149.85,CUST-3912
16451,2025-10-10,17,2,299.99,599.98,CUST-9538
16452,2025-10-10,4,6,49.99,299.94,CUST-2585
16453,2025-10-10,2,10,89.99,899.9,CUST-2327
16454,2025-10-10,11,22,12.99,285.78,CUST-9059
16455,2025-10-10,25,10,199.99,1999.9,CUST-1749
16456,2025-10-10,16,24,34.99,839.76,CUST-2080
16457,2025-10-10,17,4,299.99,1199.96,CUST-7574
16458,2025-10-10,16,22,34.99,769.78,CUST-2060
16459,2025-10-10,25,9,199.99,1799.91,CUST-9607
16460,2025-10-10,9,16,24.99,399.84,CUST-8440
16461,2025-10-10,15,9,9.99,89.91,CUST-3234
16462,2025-10-10,2,17,89.99,1529.83,CUST-3199
16463,2025-10-10,11,12,12.99,155.88,CUST-8289
16464,2025-10-10,21,2,149.99,299.98,CUST-7764
16465,2025-10-11,2,7,89.99,629.93,CUST-8050
16466,2025-10-11,27,4,8.99,35.96,CUST-7818
16467,2025-10-11,16,14,34.99,489.86,CUST-9008
16468,2025-10-11,22,1,199.99,199.99,CUST-4714
16469,2025-10-11,18,1,499.99,499.99,CUST-8110
16470,2025-10-11,1,15,29.99,449.85,CUST-1417
16471,2025-10-11,20,3,29.99,89.97,CUST-8505
16472,2025-10-11,3,4,12.99,51.96,CUST-1754
16473,2025-10-11,16,15,34.99,524.85,CUST-7886
16474,2025-10-11,9,10,24.99,249.9,CUST-6218
16475,2025-10-11,21,3,149.99,449.97,CUST-6305
16476,2025-10-11,1,7,29.99,209.93,CUST-8370
16477,2025-10-11,22,2,199.99,399.98,CUST-7165
16478,2025-10-11,17,1,299.99,299.99,CUST-3639
16479,2025-10-12,28,6,6.99,41.94,CUST-3372
16480,2025-10-12,13,15,19.99,299.85,CUST-6670
16481,2025-10-12,6,12,129.99,1559.88,CUST-9814
16482,2025-10-12,9,4,24.99,99.96,CUST-8110
16483,2025-10-12,3,5,12.99,64.95,CUST-3720
16484,2025-10-12,26,8,12.99,103.92,CUST-9272
16485,2025-10-12,17,1,299.99,299.99,CUST-9771
16486,2025-10-12,9,6,24.99,149.94,CUST-6799
16487,2025-10-12,16,14,34.99,489.86,CUST-7422
16488,2025-10-12,24,9,9.99,89.91,CUST-1672
16489,2025-10-12,23,9,99.99,899.91,CUST-2984
16490,2025-10-13,23,13,99.99,1299.87,CUST-1285
16491,2025-10-13,26,8,12.99,103.92,CUST-1492
16492,2025-10-13,3,16,12.99,207.84,CUST-2864
16493,2025-10-13,14,18,14.99,269.82,CUST-8975
16494,2025-10-13,23,9,99.99,899.91,CUST-9661
16495,2025-10-13,1,32,29.99,959.68,CUST-6612
16496,2025-10-13,3,8,12.99,103.92,CUST-8225
16497,2025-10-13,8,15,119.99,1799.85,CUST-4831
16498,2025-10-13,11,23,12.99,298.77,CUST-8659
16499,2025-10-13,22,2,199.99,399.98,CUST-8700
16500,2025-10-13,3,15,12.99,194.85,CUST-8126
16501,2025-10-13,5,26,79.99,2079.74,CUST-4073
16502,2025-10-13,4,15,49.99,749.85,CUST-1209
16503,2025-10-13,18,3,499.99,1499.97,CUST-2210
16504,2025-10-13,22,3,199.99,599.97,CUST-6632
16505,2025-10-13,14,15,14.99,224.85,CUST-6349
16506,2025-10-13,23,10,99.99,999.9,CUST-1219
16507,2025-10-13,23,11,99.99,1099.89,CUST-6937
16508,2025-10-13,28,9,6.99,62.91,CUST-2617
16509,2025-10-14,7,7,299.99,2099.93,CUST-1206
16510,2025-10-14,4,15,49.99,749.85,CUST-1476
16511,2025-10-14,19,5,89.99,449.95,CUST-3318
16512,2025-10-14,11,11,12.99,142.89,CUST-2273
16513,2025-10-14,6,17,129.99,2209.83,CUST-5792
16514,2025-10-14,14,23,14.99,344.77,CUST-2866
16515,2025-10-14,11,19,12.99,246.81,CUST-5081
16516,2025-10-14,22,2,199.99,399.98,CUST-9858
16517,2025-10-14,15,9,9.99,89.91,CUST-7879
16518,2025-10-14,19,3,89.99,269.97,CUST-3817
16519,2025-10-14,16,19,34.99,664.81,CUST-4779
16520,2025-10-14,20,4,29.99,119.96,CUST-6129
16521,2025-10-14,23,19,99.99,1899.81,CUST-2048
16522,2025-10-14,25,11,199.99,2199.89,CUST-4536
16523,2025-10-14,22,2,199.99,399.98,CUST-7229
16524,2025-10-14,8,23,119.99,2759.77,CUST-1622
16525,2025-10-14,16,15,34.99,524.85,CUST-1807
16526,2025-10-14,27,8,8.99,71.92,CUST-5765
16527,2025-10-14,20,4,29.99,119.96,CUST-7456
16528,2025-10-14,9,16,24.99,399.84,CUST-8112
16529,2025-10-14,23,8,99.99,799.92,CUST-3640
16530,2025-10-14,11,13,12.99,168.87,CUST-5917
16531,2025-10-14,21,2,149.99,299.98,CUST-6234
16532,2025-10-14,9,7,24.99,174.93,CUST-8712
16533,2025-10-14,17,3,299.99,899.97,CUST-3969
16534,2025-10-14,22,1,199.99,199.99,CUST-4350
16535,2025-10-14,18,5,499.99,2499.95,CUST-5242
16536,2025-10-14,6,23,129.99,2989.77,CUST-5321
16537,2025-10-14,24,17,9.99,169.83,CUST-8976
16538,2025-10-15,13,32,19.99,639.68,CUST-4424
16539,2025-10-15,8,30,119.99,3599.7,CUST-3942
16540,2025-10-15,19,5,89.99,449.95,CUST-5286
16541,2025-10-15,9,13,24.99,324.87,CUST-6823
16542,2025-10-15,23,12,99.99,1199.88,CUST-4190
16543,2025-10-15,4,11,49.99,549.89,CUST-1027
16544,2025-10-15,11,16,12.99,207.84,CUST-5941
16545,2025-10-15,7,13,299.99,3899.87,CUST-7363
16546,2025-10-15,6,30,129.99,3899.7,CUST-4288
16547,2025-10-15,17,3,299.99,899.97,CUST-1678
16548,2025-10-15,16,13,34.99,454.87,CUST-1227
16549,2025-10-15,21,6,149.99,899.94,CUST-1409
16550,2025-10-15,4,13,49.99,649.87,CUST-9390
16551,2025-10-15,9,16,24.99,399.84,CUST-7800
16552,2025-10-15,14,13,14.99,194.87,CUST-9278
16553,2025-10-15,12,30,8.99,269.7,CUST-8638
16554,2025-10-15,19,2,89.99,179.98,CUST-5530
16555,2025-10-15,28,10,6.99,69.9,CUST-7713
16556,2025-10-15,28,11,6.99,76.89,CUST-4491
16557,2025-10-15,24,11,9.99,109.89,CUST-2086
16558,2025-10-15,12,26,8.99,233.74,CUST-6905
16559,2025-10-15,27,11,8.99,98.89,CUST-8407
16560,2025-10-15,5,38,79.99,3039.62,CUST-6267
16561,2025-10-15,14,25,14.99,374.75,CUST-9410
16562,2025-10-15,14,21,14.99,314.79,CUST-6332
16563,2025-10-15,9,10,24.99,249.9,CUST-7614
16564,2025-10-15,27,11,8.99,98.89,CUST-4532
16565,2025-10-15,9,8,24.99,199.92,CUST-1217
16566,2025-10-15,17,4,299.99,1199.96,CUST-2810
16567,2025-10-15,26,18,12.99,233.82,CUST-1226
16568,2025-10-15,23,13,99.99,1299.87,CUST-2009
16569,2025-10-15,23,9,99.99,899.91,CUST-2879
16570,2025-10-15,24,9,9.99,89.91,CUST-3017
16571,2025-10-15,23,7,99.99,699.93,CUST-8429
16572,2025-10-15,20,3,29.99,89.97,CUST-4161
16573,2025-10-15,18,3,499.99,1499.97,CUST-3751
16574,2025-10-15,12,26,8.99,233.74,CUST-2261
16575,2025-10-15,15,11,9.99,109.89,CUST-8552
16576,2025-10-16,16,27,34.99,944.73,CUST-8153
16577,2025-10-16,8,28,119.99,3359.72,CUST-1180
16578,2025-10-16,14,11,14.99,164.89,CUST-4075
16579,2025-10-16,8,21,119.99,2519.79,CUST-7266
16580,2025-10-16,1,16,29.99,479.84,CUST-2797
16581,2025-10-16,26,15,12.99,194.85,CUST-4105
16582,2025-10-16,1,32,29.99,959.68,CUST-2166
16583,2025-10-16,22,4,199.99,799.96,CUST-7362
16584,2025-10-16,19,5,89.99,449.95,CUST-2545
16585,2025-10-16,28,10,6.99,69.9,CUST-6427
16586,2025-10-16,14,10,14.99,149.9,CUST-4905
16587,2025-10-16,17,4,299.99,1199.96,CUST-9404
16588,2025-10-16,4,13,49.99,649.87,CUST-4664
16589,2025-10-16,11,19,12.99,246.81,CUST-4882
16590,2025-10-16,2,9,89.99,809.91,CUST-5174
16591,2025-10-17,27,9,8.99,80.91,CUST-7752
16592,2025-10-17,2,21,89.99,1889.79,CUST-4496
16593,2025-10-17,13,22,19.99,439.78,CUST-8673
16594,2025-10-17,10,7,4.99,34.93,CUST-5031
16595,2025-10-17,13,11,19.99,219.89,CUST-9347
16596,2025-10-17,13,27,19.99,539.73,CUST-1119
16597,2025-10-17,15,7,9.99,69.93,CUST-7233
16598,2025-10-17,27,8,8.99,71.92,CUST-5588
16599,2025-10-17,24,11,9.99,109.89,CUST-4534
16600,2025-10-17,19,3,89.99,269.97,CUST-2146
16601,2025-10-17,24,14,9.99,139.86,CUST-4637
16602,2025-10-17,15,14,9.99,139.86,CUST-3551
16603,2025-10-17,23,18,99.99,1799.82,CUST-1618
16604,2025-10-17,5,16,79.99,1279.84,CUST-3195
16605,2025-10-17,28,4,6.99,27.96,CUST-3929
16606,2025-10-17,21,5,149.99,749.95,CUST-4214
16607,2025-10-17,21,3,149.99,449.97,CUST-4851
16608,2025-10-17,27,10,8.99,89.9,CUST-4008
16609,2025-10-17,6,29,129.99,3769.71,CUST-3034
16610,2025-10-17,24,14,9.99,139.86,CUST-1290
16611,2025-10-17,15,5,9.99,49.95,CUST-1202
16612,2025-10-17,2,19,89.99,1709.81,CUST-1461
16613,2025-10-17,8,29,119.99,3479.71,CUST-3772
16614,2025-10-17,4,12,49.99,599.88,CUST-8769
16615,2025-10-17,14,15,14.99,224.85,CUST-5901
16616,2025-10-17,4,16,49.99,799.84,CUST-1742
16617,2025-10-17,2,19,89.99,1709.81,CUST-4215
16618,2025-10-17,1,24,29.99,719.76,CUST-4195
16619,2025-10-17,28,12,6.99,83.88,CUST-4079
16620,2025-10-17,13,24,19.99,479.76,CUST-4000
16621,2025-10-17,1,28,29.99,839.72,CUST-1026
16622,2025-10-17,12,28,8.99,251.72,CUST-5101
16623,2025-10-17,22,2,199.99,399.98,CUST-2978
16624,2025-10-17,15,11,9.99,109.89,CUST-4728
16625,2025-10-17,3,20,12.99,259.8,CUST-8037
16626,2025-10-17,4,12,49.99,599.88,CUST-7576
16627,2025-10-17,21,3,149.99,449.97,CUST-5384
16628,2025-10-17,3,18,12.99,233.82,CUST-4000
16629,2025-10-17,5,36,79.99,2879.64,CUST-9470
16630,2025-10-17,25,13,199.99,2599.87,CUST-4479
16631,2025-10-17,24,7,9.99,69.93,CUST-8865
16632,2025-10-18,21,1,149.99,149.99,CUST-1361
16633,2025-10-18,26,4,12.99,51.96,CUST-3841
16634,2025-10-18,18,1,499.99,499.99,CUST-7252
16635,2025-10-19,15,7,9.99,69.93,CUST-8247
16636,2025-10-19,19,1,89.99,89.99,CUST-6900
16637,2025-10-19,24,9,9.99,89.91,CUST-1719
16638,2025-10-19,14,6,14.99,89.94,CUST-8777
16639,2025-10-19,21,1,149.99,149.99,CUST-8647
16640,2025-10-19,12,10,8.99,89.9,CUST-9129
16641,2025-10-19,18,2,499.99,999.98,CUST-5279
16642,2025-10-19,1,13,29.99,389.87,CUST-1830
16643,2025-10-19,23,4,99.99,399.96,CUST-5008
16644,2025-10-20,18,2,499.99,999.98,CUST-7442
16645,2025-10-20,8,28,119.99,3359.72,CUST-5996
16646,2025-10-20,27,6,8.99,53.94,CUST-2818
16647,2025-10-20,22,4,199.99,799.96,CUST-2641
16648,2025-10-20,26,10,12.99,129.9,CUST-4438
16649,2025-10-20,16,13,34.99,454.87,CUST-5329
16650,2025-10-20,17,5,299.99,1499.95,CUST-7954
16651,2025-10-20,1,28,29.99,839.72,CUST-2620
16652,2025-10-20,14,12,14.99,179.88,CUST-2400
16653,2025-10-20,27,13,8.99,116.87,CUST-5636
16654,2025-10-20,16,15,34.99,524.85,CUST-2457
16655,2025-10-20,18,2,499.99,999.98,CUST-9337
16656,2025-10-20,25,13,199.99,2599.87,CUST-1862
16657,2025-10-20,3,12,12.99,155.88,CUST-9981
16658,2025-10-20,16,19,34.99,664.81,CUST-7155
16659,2025-10-20,8,14,119.99,1679.86,CUST-4513
16660,2025-10-20,20,8,29.99,239.92,CUST-1080
16661,2025-10-20,27,6,8.99,53.94,CUST-9356
16662,2025-10-20,24,12,9.99,119.88,CUST-2836
16663,2025-10-20,28,5,6.99,34.95,CUST-4388
16664,2025-10-20,19,3,89.99,269.97,CUST-8607
16665,2025-10-20,14,9,14.99,134.91,CUST-8912
16666,2025-10-20,22,4,199.99,799.96,CUST-8196
16667,2025-10-20,8,16,119.99,1919.84,CUST-2007
16668,2025-10-21,22,3,199.99,599.97,CUST-6128
16669,2025-10-21,27,14,8.99,125.86,CUST-7530
16670,2025-10-21,18,4,499.99,1999.96,CUST-3123
16671,2025-10-21,2,8,89.99,719.92,CUST-2744
16672,2025-10-21,28,11,6.99,76.89,CUST-6681
16673,2025-10-21,19,5,89.99,449.95,CUST-7165
16674,2025-10-21,12,38,8.99,341.62,CUST-1708
16675,2025-10-21,4,16,49.99,799.84,CUST-3139
16676,2025-10-21,24,12,9.99,119.88,CUST-8839
16677,2025-10-21,26,10,12.99,129.9,CUST-3983
16678,2025-10-21,10,10,4.99,49.9,CUST-1488
16679,2025-10-21,15,9,9.99,89.91,CUST-3250
16680,2025-10-21,10,5,4.99,24.95,CUST-4777
16681,2025-10-21,24,17,9.99,169.83,CUST-9050
16682,2025-10-21,27,6,8.99,53.94,CUST-8162
16683,2025-10-21,18,2,499.99,999.98,CUST-1756
16684,2025-10-21,6,19,129.99,2469.81,CUST-7280
16685,2025-10-21,17,4,299.99,1199.96,CUST-2804
16686,2025-10-21,25,8,199.99,1599.92,CUST-3853
16687,2025-10-21,10,10,4.99,49.9,CUST-4498
16688,2025-10-21,19,2,89.99,179.98,CUST-7270
16689,2025-10-21,20,6,29.99,179.94,CUST-9241
16690,2025-10-21,4,7,49.99,349.93,CUST-1254
16691,2025-10-21,22,4,199.99,799.96,CUST-1433
16692,2025-10-21,7,8,299.99,2399.92,CUST-3765
16693,2025-10-21,18,4,499.99,1999.96,CUST-9097
16694,2025-10-21,10,12,4.99,59.88,CUST-4642
16695,2025-10-21,1,34,29.99,1019.66,CUST-1330
16696,2025-10-21,19,2,89.99,179.98,CUST-8268
16697,2025-10-21,22,2,199.99,399.98,CUST-5014
16698,2025-10-21,2,12,89.99,1079.88,CUST-3738
16699,2025-10-21,1,25,29.99,749.75,CUST-4869
16700,2025-10-21,10,6,4.99,29.94,CUST-5161
16701,2025-10-21,23,15,99.99,1499.85,CUST-2276
16702,2025-10-21,27,6,8.99,53.94,CUST-6739
16703,2025-10-21,9,18,24.99,449.82,CUST-1063
16704,2025-10-21,12,29,8.99,260.71,CUST-2523
16705,2025-10-21,2,17,89.99,1529.83,CUST-2859
16706,2025-10-21,4,11,49.99,549.89,CUST-4543
16707,2025-10-21,3,12,12.99,155.88,CUST-9336
16708,2025-10-21,5,16,79.99,1279.84,CUST-5180
16709,2025-10-22,27,11,8.99,98.89,CUST-1837
16710,2025-10-22,24,12,9.99,119.88,CUST-2336
16711,2025-10-22,23,8,99.99,799.92,CUST-4234
16712,2025-10-22,5,38,79.99,3039.62,CUST-8615
16713,2025-10-22,12,27,8.99,242.73,CUST-6574
16714,2025-10-22,26,18,12.99,233.82,CUST-6535
16715,2025-10-22,16,21,34.99,734.79,CUST-6555
16716,2025-10-22,3,9,12.99,116.91,CUST-2030
16717,2025-10-22,27,13,8.99,116.87,CUST-3243
16718,2025-10-22,7,13,299.99,3899.87,CUST-3077
16719,2025-10-22,22,3,199.99,599.97,CUST-6739
16720,2025-10-22,2,20,89.99,1799.8,CUST-9797
16721,2025-10-22,20,4,29.99,119.96,CUST-6132
16722,2025-10-22,25,8,199.99,1599.92,CUST-3042
16723,2025-10-22,24,8,9.99,79.92,CUST-7493
16724,2025-10-22,3,10,12.99,129.9,CUST-6423
16725,2025-10-22,8,25,119.99,2999.75,CUST-8752
16726,2025-10-22,18,3,499.99,1499.97,CUST-8736
16727,2025-10-22,27,8,8.99,71.92,CUST-4525
16728,2025-10-22,25,5,199.99,999.95,CUST-5977
16729,2025-10-22,13,11,19.99,219.89,CUST-2792
16730,2025-10-22,28,11,6.99,76.89,CUST-7491
16731,2025-10-22,24,9,9.99,89.91,CUST-5003
16732,2025-10-22,19,5,89.99,449.95,CUST-8563
16733,2025-10-22,27,6,8.99,53.94,CUST-6949
16734,2025-10-22,28,7,6.99,48.93,CUST-9237
16735,2025-10-22,18,4,499.99,1999.96,CUST-1951
16736,2025-10-22,14,8,14.99,119.92,CUST-4788
16737,2025-10-22,10,11,4.99,54.89,CUST-3616
16738,2025-10-22,5,37,79.99,2959.63,CUST-4082
16739,2025-10-22,28,10,6.99,69.9,CUST-3869
16740,2025-10-22,25,12,199.99,2399.88,CUST-8414
16741,2025-10-22,17,2,299.99,599.98,CUST-1335
16742,2025-10-22,19,4,89.99,359.96,CUST-1905
16743,2025-10-22,3,20,12.99,259.8,CUST-4995
16744,2025-10-22,12,29,8.99,260.71,CUST-4227
16745,2025-10-22,12,37,8.99,332.63,CUST-8549
16746,2025-10-22,25,13,199.99,2599.87,CUST-2257
16747,2025-10-22,23,18,99.99,1799.82,CUST-3656
16748,2025-10-22,28,6,6.99,41.94,CUST-9951
16749,2025-10-22,26,14,12.99,181.86,CUST-4519
16750,2025-10-22,22,2,199.99,399.98,CUST-2524
16751,2025-10-22,27,13,8.99,116.87,CUST-6766
16752,2025-10-22,8,11,119.99,1319.89,CUST-1899
16753,2025-10-22,18,5,499.99,2499.95,CUST-4956
16754,2025-10-22,7,15,299.99,4499.85,CUST-7249
16755,2025-10-23,14,17,14.99,254.83,CUST-9395
16756,2025-10-23,13,25,19.99,499.75,CUST-8986
16757,2025-10-23,10,8,4.99,39.92,CUST-4845
16758,2025-10-23,23,10,99.99,999.9,CUST-7254
16759,2025-10-23,9,15,24.99,374.85,CUST-9891
16760,2025-10-23,21,3,149.99,449.97,CUST-7345
16761,2025-10-23,26,7,12.99,90.93,CUST-7736
16762,2025-10-23,17,2,299.99,599.98,CUST-9772
16763,2025-10-23,18,5,499.99,2499.95,CUST-8697
16764,2025-10-23,25,12,199.99,2399.88,CUST-1879
16765,2025-10-23,21,4,149.99,599.96,CUST-2957
16766,2025-10-23,26,7,12.99,90.93,CUST-5959
16767,2025-10-24,9,17,24.99,424.83,CUST-5571
16768,2025-10-24,2,23,89.99,2069.77,CUST-6715
16769,2025-10-24,27,8,8.99,71.92,CUST-9237
16770,2025-10-24,2,11,89.99,989.89,CUST-9751
16771,2025-10-24,9,11,24.99,274.89,CUST-5163
16772,2025-10-24,3,19,12.99,246.81,CUST-3492
16773,2025-10-24,17,5,299.99,1499.95,CUST-9580
16774,2025-10-24,25,5,199.99,999.95,CUST-3453
16775,2025-10-24,21,4,149.99,599.96,CUST-3006
16776,2025-10-24,18,2,499.99,999.98,CUST-5036
16777,2025-10-24,5,39,79.99,3119.61,CUST-9175
16778,2025-10-24,20,3,29.99,89.97,CUST-8296
16779,2025-10-24,19,4,89.99,359.96,CUST-6451
16780,2025-10-24,11,23,12.99,298.77,CUST-4792
16781,2025-10-24,15,15,9.99,149.85,CUST-6918
16782,2025-10-24,1,34,29.99,1019.66,CUST-3064
16783,2025-10-24,15,10,9.99,99.9,CUST-3726
16784,2025-10-24,28,4,6.99,27.96,CUST-9599
16785,2025-10-24,11,18,12.99,233.82,CUST-8313
16786,2025-10-24,10,15,4.99,74.85,CUST-1132
16787,2025-10-24,5,14,79.99,1119.86,CUST-8742
16788,2025-10-25,18,2,499.99,999.98,CUST-7835
16789,2025-10-25,24,9,9.99,89.91,CUST-3782
16790,2025-10-25,4,9,49.99,449.91,CUST-4983
16791,2025-10-25,20,4,29.99,119.96,CUST-4453
16792,2025-10-25,16,8,34.99,279.92,CUST-5037
16793,2025-10-25,9,11,24.99,274.89,CUST-8774
16794,2025-10-25,19,2,89.99,179.98,CUST-5183
16795,2025-10-25,18,3,499.99,1499.97,CUST-9674
16796,2025-10-25,24,9,9.99,89.91,CUST-4874
16797,2025-10-26,26,6,12.99,77.94,CUST-7756
16798,2025-10-26,4,9,49.99,449.91,CUST-5480
16799,2025-10-26,19,3,89.99,269.97,CUST-6594
16800,2025-10-27,8,19,119.99,2279.81,CUST-9244
16801,2025-10-27,21,3,149.99,449.97,CUST-6839
16802,2025-10-27,6,19,129.99,2469.81,CUST-6687
16803,2025-10-27,11,22,12.99,285.78,CUST-7380
16804,2025-10-27,24,18,9.99,179.82,CUST-9775
16805,2025-10-27,12,30,8.99,269.7,CUST-2639
